AU,TI,SO,AB,PY,VL,DI
"Harder, CB; Albers, CN; Rosendahl, S; Aamand, J; Ellegaard-Jensen, L; Ekelund, F",Successional trophic complexity and biogeographical structure of eukaryotic communities in waterworks rapid sand filters,FEMS MICROBIOLOGY ECOLOGY,"As groundwater-fed waterworks clean their raw inlet water with sand filters, a variety of pro- and eukaryotic microbial communities develop on these filters. While several studies have targeted the prokaryotic sand filter communities, little is known about the eukaryotic communities, despite the obvious need for knowledge of microorganisms that get in contact with human drinking water. With a new general eukaryotic primer set (18S, V1-V3 region), we performed FLX-454 sequencing of material from 21 waterworks sand filters varying in age (3-40 years) and geographical location on a 250 km east-west axis in Denmark, and put the data in context of their previously published prokaryotic communities. We find that filters vary highly in trophic complexity depending on age, from simple systems with bacteria and protozoa (3-6 years) to complex, mature systems with nematodes, rotifers and turbellarians as apex predators (40 years). Unlike the bacterial communities, the eukaryotic communities display a clear distance-decay relationship that predominates over environmental variations, indicating that the underlying aquifers feeding the filters harbor distinct eukaryotic communities with limited dispersal in between. Our findings have implications for waterworks filter management, and offer a window down to the largely unexplored eukaryotic microbiology of groundwater aquifers.",2019,95,10.1093/femsec/fiz148
"Zhang, SB; Xia, XH; Li, SL; Zhang, LW; Wang, GQ; Li, MS; Shi, YN; Chen, NW",Ammonia Oxidizers in High-Elevation Rivers of the Qinghai-Tibet Plateau Display Distinctive Distribution Patterns,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"Ammonia-oxidizing bacteria (AOB) and archaea (AOA) as well as co-mammox catalyze ammonia oxidation. The distribution and biogeography of these ammonia oxidizers might be distinctive in high-elevation rivers, which are generally characterized by low temperature and low ammonium concentration but strong solar radiation; however, these characteristics have rarely been documented. This study explored the abundance, community, and activity of ammonia oxidizers in the overlying water of five rivers in the Qinghai-Tibet Plateau (QTP). Potential nitrification rates in these rivers ranged from 5.4 to 38.4 nmol N liter(-1) h(-1), and they were significantly correlated with ammonium concentration rather than temperature. Comammox were found in 25 of the total 28 samples, and they outnumbered AOA in three samples. Contrary to most studied low-elevation rivers, average AOB amoA gene abundance was significantly higher than that of AOA, and AOB/AOA ratios increased with decreasing water temperature. The Simpson index of the AOA community increased with elevation (P < 0.05), and AOA and AOB communities exhibited high dissimilarities with low-elevation rivers. Cold-adapted (Nitrosospira amoA cluster 1, 33.6%) and oligotrophic (Nitrosomonas amoA cluster 6a, 31.7%) groups accounted for large proportions in the AOB community. Suspended sediment concentration exerted significant effects on ammonia oxidizer abundance (r > 0.56), and owing to their elevational variations in source and concentration, suspended sediments facilitated distance-decay patterns for AOA and AOB community similarities. This study demonstrates distinctive biogeography and distribution patterns for ammonia oxidizers in high-elevation rivers of the QTP. Extensive research should be conducted to explore the role of these microbes in the nitrogen cycle of this zone. IMPORTANCE Ammonia-oxidizing archaea (AOA) and bacteria (AOB) as well as co-mammox contribute to ammonia oxidation, which plays significant roles in riverine nitrogen cycle and N2O production. Source regions of numerous rivers in the world lie in high-elevation zones, but the abundance, community, and activity of ammonia oxidizers in rivers in high-elevation regions have rarely been investigated. This study revealed distinctive distribution patterns and community structures for ammonia oxidizers in five high-elevation rivers of the Qinghai-Tibet Plateau, and the individual and combined effects of low temperature, low nutrients, and strong solar radiation on ammonia oxidizers were elucidated. The findings of this study are helpful to broaden our knowledge on the biogeography and distribution pattern of ammonia oxidizers in river systems. Moreover, this study provides some implications to predict the performance of ammonia oxidizers in high-elevation rivers and its variations under global climate warming.",2019,85,10.1128/AEM.01701-19
"Chen, WD; Ren, KX; Isabwe, A; Chen, HH; Liu, M; Yang, J",Stochastic processes shape microeukaryotic community assembly in a subtropical river across wet and dry seasons,MICROBIOME,"Background The deep mechanisms (deterministic and/or stochastic processes) underlying community assembly are a central challenge in microbial ecology. However, the relative importance of these processes in shaping riverine microeukaryotic biogeography is still poorly understood. Here, we compared the spatiotemporal and biogeographical patterns of microeukaryotic community using high-throughput sequencing of 18S rRNA gene and multivariate statistical analyses from a subtropical river during wet and dry seasons. Results Our results provide the first description of biogeographical patterns of microeukaryotic communities in the Tingjiang River, the largest river in the west of Fujian province, southeastern China. The results showed that microeukaryotes from both wet and dry seasons exhibited contrasting community compositions, which might be owing to planktonic microeukaryotes having seasonal succession patterns. Further, all components of the microeukaryotic communities (including total, dominant, always rare, and conditionally rare taxa) exhibited a significant distance-decay pattern in both seasons, and these communities had a stronger distance-decay relationship during the dry season, especially for the conditionally rare taxa. Although several variables had a significant influence on the microeukaryotic communities, the environmental and spatial factors showed minor roles in shaping the communities. Importantly, these microeukaryotic communities were strongly driven by stochastic processes, with 89.9%, 88.5%, and 89.6% of the community variation explained by neutral community model during wet, dry, and both seasons, respectively. The neutral community model also explained a large fraction of the community variation across different taxonomic groups and levels. Additionally, the microeukaryotic taxa, which were above and below the neutral prediction, were ecologically and taxonomically distinct groups, which might be interactively structured by deterministic and stochastic processes. Conclusions This study demonstrated that stochastic processes are sufficient in shaping substantial variation in river microeukaryotic metacommunity across different hydrographic regimes, thereby providing a better understanding of spatiotemporal patterns, processes, and mechanisms of microeukaryotic community in waters.",2019,7,10.1186/s40168-019-0749-8
"Chalmandrier, L; Pansu, J; Zinger, L; Boyer, F; Coissac, E; Genin, A; Gielly, L; Lavergne, S; Legay, N; Schilling, V; Taberlet, P; Munkemuller, T; Thuiller, W",Environmental and biotic drivers of soil microbial beta-diversity across spatial and phylogenetic scales,ECOGRAPHY,"Soil microbial communities play a key role in ecosystem functioning but still little is known about the processes that determine their turnover (beta-diversity) along ecological gradients. Here, we characterize soil microbial beta-diversity at two spatial scales and at multiple phylogenetic grains to ask how archaeal, bacterial and fungal communities are shaped by abiotic processes and biotic interactions with plants. We characterized microbial and plant communities using DNA metabarcoding of soil samples distributed across and within eighteen plots along an elevation gradient in the French Alps. The recovered taxa were placed onto phylogenies to estimate microbial and plant beta-diversity at different phylogenetic grains (i.e. resolution). We then modeled microbial beta-diversities with respect to plant beta-diversities and environmental dissimilarities across plots (landscape scale) and with respect to plant beta-diversities and spatial distances within plots (plot scale). At the landscape scale, fungal and archaeal beta-diversities were mostly related to plant beta-diversity, while bacterial beta-diversities were mostly related to environmental dissimilarities. At the plot scale, we detected a modest covariation of bacterial and fungal beta-diversities with plant beta-diversity; as well as a distance-decay relationship that suggested the influence of ecological drift on microbial communities. In addition, the covariation between fungal and plant beta-diversity at the plot scale was highest at fine or intermediate phylogenetic grains hinting that biotic interactions between those clades depends on early-evolved traits. Altogether, we show how multiple ecological processes determine soil microbial community assembly at different spatial scales and how the strength of these processes change among microbial clades. In addition, we emphasized the imprint of microbial and plant evolutionary history on todays microbial community structure.",2019,42,10.1111/ecog.04492
"Liu, MH; Sui, X; Hu, YB; Feng, FJ","Microbial community structure and the relationship with soil carbon and nitrogen in an original Korean pine forest of Changbai Mountain, China",BMC MICROBIOLOGY,"Background The broad-leaved Korean pine mixed forest is an important and typical component of a global temperate forest. Soil microbes are the main driver of biogeochemical cycling in this forest ecosystem and have complex interactions with carbon (C) and nitrogen (N) components in the soil. Results We investigated the vertical soil microbial community structure in a primary Korean pine-broadleaved mixed forest in Changbai Mountain (from 699 to 1177 m) and analyzed the relationship between the microbial community and both C and N components in the soil. The results showed that the total phospholipid fatty acid (PLFA) of soil microbes and Gram-negative bacteria (G-), Gram-positive bacteria (G), fungi (F), arbuscular mycorrhizal fungi (AMF), and Actinomycetes varied significantly (p < 0.05) at different sites (elevations). The ratio of fungal PLFAs to bacterial PLFAs (F/B) was higher at site H1, and H2. The relationship between microbial community composition and geographic distance did not show a distance-decay pattern. The coefficients of variation for bacteria were maximum among different sites (elevations). Total soil organic carbon (TOC), total nitrogen (TN), soil water content (W), and the ratio of breast-height basal area of coniferous trees to that of broad-leaved tree species (RBA) were the main contributors to the variation observed in each subgroup of microbial PLFAs. The structure equation model showed that TOC had a significant direct effect on bacterial biomass and an indirect effect upon bacterial and fungal biomass via soil readily oxidized organic carbon (ROC). No significant relationship was observed between soil N fraction and the biomass of fungi and bacteria. Conclusion The total PLFAs (tPLFA) and PLFAs of soil microbes, including G-, G, F, AMF, and Actinomycetes, were significantly affected by elevation. Bacteria were more sensitive to changes in elevation than other microbes. Environmental heterogeneity was the main factor affecting the geographical distribution pattern of microbial community structure. TOC, TN, W and RBA were the main driving factors for the change in soil microbial biomass. C fraction was the main factor affecting the biomass of fungi and bacteria and ROC was one of the main sources of the microbial-derived C pool.",2019,19,10.1186/s12866-019-1584-6
"Mao, YF; Liu, Y; Li, H; He, Q; Ai, HN; Gu, WK; Yang, GF","Distinct responses of planktonic and sedimentary bacterial communities to anthropogenic activities: Case study of a tributary of the Three Gorges Reservoir, China",SCIENCE OF THE TOTAL ENVIRONMENT,"Anthropogenic activities can cause serious negative effects on ecosystems. Despite the ecological significance of bacterial communities, the integrated biogeography of planktonic and sedimentary bacterial communities in response to anthropogenic activities is not adequately understood. Here, we examined environmental parameters and the composition of planktonic and sedimentary bacteria in the Yulin River, a tributary of Three Gorges Reservoir, in response to changes in land use and dam construction. The results revealed that human-induced land use changes enhanced the nutrient concentrations in surface water and dam construction reduced the content of carbon and nitrogen in immediately downstream sediments. Intensified human-dominated land use showed a slight impact on sedimentary bacterial communities but largely reduced the diversity of planktonic bacterial communities. Moreover. human-induced land use changes increased the abundance of genes associated with denitrification, nitrification, and anammox in planktonic bacterial communities by 19.04%, 32.40% and 30.45%, respectively. In dam construction regions, the diversity and nutrient-related metabolic activity of sedimentary bacterial communities immediately downstream of the dam were decreased, whereas these changes were not observed in planktonic bacterial communities. Additionally, bacterial community composition was significantly related to nutrient concentrations variability and followed a distance-decay pattern. Furthermore, environmental effects explained more of the variation in planktonic bacterial community composition as compared with spatial effects did, whereas, sedimentary bacterial communities were more closely related to spatial effects. Our results demonstrated the distinct responses of planktonic and sedimentary bacterial communities to anthropogenic activities, and offered new insight for understanding their potential ecological influence on rivers. (C) 2019 Elsevier B.V. All rights reserved.",2019,682,10.1016/j.scitotenv.2019.05.172
"Zhao, S; Liu, JJ; Banerjee, SMR; White, AM; Zhou, N; Zhao, ZY; Zhang, K; Hu, MF; Kingsley, KR; Tian, CY",Not by Salinity Alone: How Environmental Factors Shape Fungal Communities in Saline Soils,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,"Soil salinity is prominent in arid and semiarid regions, especially in local agricultural systems. Fungi play major roles in ecosystem processes, but the determinants of fungal diversity and biogeographical patterns in saline agricultural systems remain poorly understood. Here we performed Illumina MiSeq high throughput sequencing of the fungal ITS1 region from 31 soils covering representative saline agricultural lands in northwest China. The results showed that Dothideomycetes, Eurotiomycetes and Sordariomycetes were the dominant taxonomic groups across all soil samples (>5% of all sequences), while saprotroph, pathotroph-saprotroph-symbiotroph and pathotroph were the main functional guilds across all soil samples. Interestingly, the fungal abundance and alpha diversity increased with increasing longitudinal gradient from 84 degrees 13 E to 89 degrees 11 E. Soil moisture, followed by salinity and total potassium, were the primary environmental drivers of the fungal community; these soil parameters were significantly (P < 0.05) correlated with longitude, and therefore potentially result in longitudinal fungal gradients. Furthermore, the fungal community assembly was mainly stochastic; fungal community exhibited distance-decay distribution patterns, which were mainly influenced by geographical distance. By contrast, environmental factors (such as salinity pH, soil moisture, or nutrients) mainly contributed to the variation in trophic guilds. These findings enhance our understanding of fungal biogeography in saline agricultural soils.",2019,83,10.2136/sssaj2019.03.0082
"Fen, MM; Tripathi, BM; Shi, Y; Adams, JM; Zhu, YG; Chu, HY",Interpreting distance-decay pattern of soil bacteria via quantifying the assembly processes at multiple spatial scales,MICROBIOLOGYOPEN,"It has been widely accepted that there is a distance-decay pattern in the soil microbiome. However, few studies have attempted to interpret the microbial distance-decay pattern from the perspective of quantifying underlying processes. In this study, we examined the processes governing bacterial community assembly at multiple spatial scales in maize fields of Northeast China using Illumina MiSeq sequencing. Results showed that the processes governing spatial turnover in bacterial community composition shifted regularly with spatial scale, with homogenizing dispersal dominating at small spatial scales and variable selection dominating at larger scales, which in turn explained the distance-decay pattern that closer located sites tended to have higher community similarity. Together, homogenizing dispersal and dispersal limitation resulting from geographic factors governed about 33% of spatial turnover in bacterial community composition. Deterministic selection processes had the strongest influence, at 57%, with biotic factors and abiotic environmental filtering (mainly imposed by soil pH) respectively contributing about 37% and 63% of variation. Our results provided a novel and comprehensive way to explain the distance-decay pattern of soil microbiome via quantifying the assembly processes at multiple spatial scales, as well as the method to quantify the influence of abiotic, biotic, and geographic factors in shaping microbial community structure, thus enabling understanding of widely acknowledged microbial biogeographic patterns and microbial ecology.",2019,8,10.1002/mbo3.851
"McGeoch, MA; Latombe, G; Andrew, NR; Nakagawa, S; Nipperess, DA; Roige, M; Marzinelli, EM; Campbell, AH; Verges, A; Thomas, T; Steinberg, PD; Selwood, KE; Henriksen, MV; Hui, C",Measuring continuous compositional change using decline and decay in zeta diversity,ECOLOGY,"Incidence, or compositional, matrices are generated for a broad range of research applications in biology. Zeta diversity provides a common currency and conceptual framework that links incidence-based metrics with multiple patterns of interest in biology, ecology, and biodiversity science. It quantifies the variation in species (or OTU) composition of multiple assemblages (or cases) in space or time, to capture the contribution of the full suite of narrow, intermediate, and wide-ranging species to biotic heterogeneity. Here we provide a conceptual framework for the application and interpretation of patterns of continuous change in compositional diversity using zeta diversity. This includes consideration of the survey design context, and the multiple ways in which zeta diversity decline and decay can be used to examine and test turnover in the identity of elements across space and time. We introduce the zeta ratio-based retention rate curve to quantify rates of compositional change. We illustrate these applications using 11 empirical data sets from a broad range of taxa, scales, and levels of biological organization-from DNA molecules and microbes to communities and interaction networks-including one of the original data sets used to express compositional change and distance decay in ecology. We show (1) how different sample selection schemes used during the calculation of compositional change are appropriate for different data types and questions, (2) how higher orders of zeta may in some cases better detect shifts and transitions, and (3) the relative roles of rare vs. common species in driving patterns of compositional change. By exploring the application of zeta diversity decline and decay, including the retention rate, across this broad range of contexts, we demonstrate its application for understanding continuous turnover in biological systems.",2019,100,10.1002/ecy.2832
"Gao, Q; Yang, YF; Feng, JJ; Tian, RM; Guo, X; Ning, DL; Hale, LR; Wang, MM; Cheng, JM; Wu, LW; Zhao, MX; Zhao, JS; Wu, LY; Qin, YJ; Qi, Q; Liang, YT; Sun, B; Chu, HY; Zhou, JZ",The spatial scale dependence of diazotrophic and bacterial community assembly in paddy soil,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim The factors driving microbial community beta-diversity (variation in composition) at different spatial scales yield fundamental insights into the mechanisms that maintain ecosystem biodiversity, which as yet are uncertain. Here, we explore whether spatial scale-dependent patterns of beta-diversity vary between microbial functional groups and bacterial taxa (i.e., diazotrophic and bacterial communities) across local to regional scales (from metres to hundreds of kilometres). Location Eastern China. Time period October and November 2015. Major taxa studied Diazotrophic and bacterial communities. We use two complementary statistical tools to unveil biotic mechanisms (i.e., species association) underlying variation in beta-diversity of diazotrophic and bacterial communities. We examined distance-decay slopes of both communities at the local (1-113 m), meso- (3.4-39 km) and regional (103-668 km) scales. We used an environmentally constrained checkerboard score and topological features of association networks as indices of species association. We then calculated contributions of species association, abiotic factors and geographical distance to explain community beta-diversity. The scale-dependent distance-decay relationships were also examined in ubiquitous (high occupancy across samples) and endemic communities of diazotrophs and bacteria. Diazotrophs displayed steeper distance-decay slopes than bacteria, suggesting that the beta-diversity of diazotrophic communities was more variable. The distance-decay slopes were dependent on spatial scales in both communities, owing to different contributions of geographical distance, abiotic factors and species association at three spatial scales. Intriguingly, species association was greater and contributed more to community beta-diversity than other forces at the local scale, implying that species association could greatly alter community structures. Drivers of diazotrophic and bacterial community beta-diversity depended on spatial scales, resulting in different distance-decay patterns. Moreover, this was the first study to use two methods to demonstrate that species association played important, but as yet unrecognized, roles in driving spatial scale-dependent beta-diversity. MethodsResultsMain conclusions",2019,28,10.1111/geb.12917
"Liu, KS; Hou, JZ; Liu, YQ; Hu, AY; Wang, MD; Wang, F; Chen, YY; Gu, ZQ",Biogeography of the free-living and particle-attached bacteria in Tibetan lakes,FEMS MICROBIOLOGY ECOLOGY,"The free-living (FL) and particle-attached (PA) bacteria have different dispersal potentials and ecological roles in aquatic ecosystems. However, our knowledge of their diversity and regional biogeographic patterns in high-altitude alpine lakes is limited. In this study, to investigate the diversity and geographic patterns of the FL and PA bacterial communities and to quantify the relative influence of environmental filtering and dispersal limitation in shaping the FL and PA bacterial communities, we collected surface water samples from 26 lakes over 1000 kilometers on the Tibetan Plateau. The majority of sequences exclusively in the FL bacteria were Actinobacteria (29.4%), Proteobacteria (27.7%) and Bacteroidetes (21.6%), while sequences exclusively in the PA bacteria were dominated by Proteobacteria (57.9%). The alpha-diversity indices, including Shannon index and Pielous evenness, were significantly lower in the FL bacteria than that in PA bacteria. The surrounding soils as an important potential source contributed more to the diversity of the PA bacteria than the FL bacteria. Both of the FL and PA bacterial communities exhibited a significant regional distance-decay pattern. Environmental filtering and dispersal limitation were significantly related to the spatial variation of the FL and PA bacterial communities, whereas the environmental filtering/dispersal limitation effect ratio was higher in the FL bacterial communities. Our study is the first to describe the regional-scale spatial variability and to identify the factors that drive regional variability of the FL and PA bacterial communities in Tibetan lakes.",2019,95,10.1093/femsec/fiz088
"Isabwe, A; Ren, KX; Wang, YM; Peng, F; Chen, HH; Yang, J",Community Assembly Mechanisms Underlying the Core and Random Bacterioplankton and Microeukaryotes in a River-Reservoir System,WATER,"Whether bacterioplankton are assembled in the same way as microeukaryotes is a key question that has been answered only partially in microbial ecology. In particular, relating distribution patterns to the underlying ecological processes for plankton communities in highly dynamic ecosystems, such as river-reservoirs subjected to anthropogenic impacts, remains largely unstudied. Here, we analyzed taxonomic distribution patterns, and unraveled community assembly processes underlying the core and random bacterioplankton and microeukaryotes from a subtropical river-reservoir system. These plankton domains were modelled using the spatial abundance distributions (SpADs) of the operational taxonomic units (OTUs) as a proxy for abundant and rare taxa delineation. Both bacterioplankton and microeukaryote plankton communities exhibited significant distance-decay relationships, and samples were grouped depending on reservoir or river habitats. The neutral community model showed that 35-45% of the plankton community variation could be explained by neutral processes. The phylogenetic null model revealed that dispersal limitation accounted for the largest percentage of pairwise comparisons (42-68%), followed by environmental selection (18-25%). We concluded that similar prevalence of ecological processes acting on particular subsets of the bacterioplankton and microeukaryotes might have resulted from similar responses to environmental change, potentially induced by human activities in the watershed.",2019,11,10.3390/w11061127
"Aas, AB; Andrew, CJ; Blaalid, R; Vik, U; Kauserud, H; Davey, ML",Fine-scale diversity patterns in belowground microbial communities are consistent across kingdoms,FEMS MICROBIOLOGY ECOLOGY,"The belowground environment is heterogeneous and complex at fine spatial scales. Physical structures, biotic components and abiotic conditions create a patchwork mosaic of potential niches for microbes. Questions remain about mechanisms and patterns of community assembly belowground, including: Do fungal and bacterial communities assemble differently? How do microbes reach the roots of host plants? Within a 4 m(2) plot in alpine vegetation, high throughput sequencing of the 16S (bacteria) and ITS1 (fungal) ribosomal RNA genes was used to characterise microbial community composition in roots and adjacent soil of a viviparous host plant (Bistorta vivipara). At fine spatial scales, beta-diversity patterns in belowground bacterial and fungal communities were consistent, although compositional change was greater in bacteria than fungi. Spatial structure and distance-decay relationships were also similar for bacteria and fungi, with significant spatial structure detected at < 50 cm among root-but not soil-associated microbes. Recruitment of root microbes from the soil community appeared limited at this sampling and sequencing depth. Possible explanations for this include recruitment from low-abundance populations of soil microbes, active recruitment from neighbouring plants and/or vertical transmission of symbionts to new clones, suggesting varied methods of microbial community assembly for viviparous plants. Our results suggest that even at relatively small spatial scales, deterministic processes play a significant role in belowground microbial community structure and assembly.",2019,95,10.1093/femsec/fiz058
"Pec, GJ; Cahill, JF",Large-scale insect outbreak homogenizes the spatial structure of ectomycorrhizal fungal communities,PEERJ,"Ectomycorrhizal fungi (plant symbionts) are diverse and exist within spatially variable communities that play fundamental roles in the functioning of terrestrial ecosystems. However, the underlying ecological mechanisms that maintain and regulate the spatial structuring of ectomycorrhizal fungal communities are both complex and remain poorly understood. Here, we use a gradient of mountain pine beetle (Dendroctonus ponderosae) induced tree mortality across eleven stands in lodgepole pine (Pinus contorta) forests of western Canada to investigate: (i) the degree to which spatial structure varies within this fungal group, and (ii) how these patterns may be driven by the relative importance of tree mortality from changes in understory plant diversity, productivity and fine root biomass following tree death. We found that the homogeneity of the ectomycorrhizal fungal community increased with increasing tree death, aboveground understory productivity and diversity. Whereas, the independent effect of fine root biomass, which declined along the same gradient of tree mortality, increased the heterogeneity of the ectomycorrhizal fungal community. Together, our results demonstrate that large-scale biotic disturbance homogenizes the spatial patterns of ectomycorrhizal fungal communities.",2019,7,10.7717/peerj.6895
"Wang, XL; Liu, JW; Li, B; Liang, JC; Sun, H; Zhou, S; Zhang, XH",Spatial Heterogeneity of Vibrio spp. Sediments of Chinese Marginal Seas,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"Vibrio spp. are ubiquitous marine bacteria with high metabolism flexibility and genome plasticity. Previous studies have revealed the dynamics of planktonic vibrios in relation to environmental forces, such as temperature and salinity. However, little is known about Vibrio ecology in benthic environments. Here, we elucidate the abundance, diversity, and spatial distribution of Vibrio spp. in sediments of the Chinese marginal seas, with a wide spatial range from north to south covering the Yellow Sea (YS), East China Sea (ECS), and South China Sea (SCS). Quantitative analysis showed that Vibrio spp. were most abundant in the SCS (similar to 9.04 x 10(5) copies/g) compared to the YS (similar to 1.00 x 10(5) copies/g) and ECS (similar to 8.86 x 10(5) copies/g). Vibrio community compositions derived from Illumina sequencing of Vibrio-specific 16S rRNA genes varied significantly between sampling areas, which was reflected by a strong distance-decay pattern. The spatial distribution of Vibrio was governed by a joint effect of spatial and environmental factors (especially temperature, salinity, and SiO32-), and their respective pure effects explained only a small fraction of the community variation. Moreover, we identified the most prominent operational taxonomic units (OTUs) that were partitioned in these sea areas. Whereas Vibrionaceae OTU20 and Photobacterium lipolyticum were prevalent in the YS, Vibrio gigantic and Photobacterium piscicola, and P. piscicola, Photobacterium lutimaris, and Photobacterium alginatilyticum were prevalent in the ECS and SCS, respectively. Our study demonstrated clear spatial heterogeneity of Vibrio spp. in sediments of the Chinese marginal seas, laying a foundation for fully understanding the marine Vibrio ecology and the ecological roles of the species. IMPORTANCE Vibrio is an important component of natural marine microbial populations in terms of pathogenicity and roles in carbon cycling. Compared to the marine pelagic environment, our knowledge of the diversity and distribution pattern of Vibrio spp. in sediment is limited. Here, we show higher Vibrio abundance in Chinese marginal seas than in other studied sediments. There was a clear spatial differentiation of Vibrio abundance and community composition in different sea areas. The benthic Vibrio community displayed a strong distance-decay pattern across a wide spatial range, which was formed under the combined effects of spatial and environmental factors. These results provide deep insights into the ecological dynamics of Vibrio and its environmental controls, facilitating a more comprehensive understanding of the marine Vibrio ecology.",2019,85,10.1128/AEM.03064-18
"Liu, KS; Yao, TD; Liu, YQ; Xu, BQ; Hu, AY; Chen, YY",Elevational patterns of abundant and rare bacterial diversity and composition in mountain streams in the southeast of the Tibetan Plateau,SCIENCE CHINA-EARTH SCIENCES,"Elevational gradients are powerful natural laboratory for testing the responses of microbes to geophysical influences. Microbial communities are normally composed of a few abundant and many rare taxa. Abundant and rare taxa play different ecological roles in kinds of environments, but how their diversity and composition patterns response to elevation gradients is still poorly elucidated. In this study, we investigated the elevational patterns of abundant and rare bacterial diversity and composition in a mountain stream from 712 to 3435 m at Gangrigabu Mountain on the Tibetan Plateau, China. Our results revealed abundant and rare bacteria had similar decreasing elevation trend of alpha diversity, and both of them showed a significant elevational distance-decay relationship. However, the turnover rate of the elevational distance-decay of rare bacteria was higher than that of abundant bacteria. The species-abundance distribution patterns of rare taxonomic composition were associated with the elevational gradient, while most of abundant bacterial clades did not display any relationships with elevation. Our results suggested that rare bacteria were more sensitive to changes in elevation gradient.",2019,62,10.1007/s11430-018-9316-6
"Wu, M; Zhang, JW; Bao, YY; Liu, M; Jiang, CY; Feng, YZ; Li, ZP",Long-term fertilization decreases chemical composition variation of soil humic substance across geographic distances in subtropical China,SOIL & TILLAGE RESEARCH,"Many previous research have investigated the spatial distribution of the content of soil organic matter (SOM) and soil humic substance (HS), while few work focused on the chemical composition variation of HS across geographic distance. Paddy soils, collected from different long-term fertilization treatments across a wide geographic area in subtropical China, were used to evaluate the spatial variation of HS chemical composition. The 3 dimensional fluorescence spectroscopy combined with parallel factor analysis was used to evaluate the chemical composition of the soil extractable humic substance (EHS, including humic acid and fulvic acid). Analysis of distance-decay relationship (DDR) was introduced here to study the spatial variation of the chemical compositions of these EHSs. It was found that geographic location impose greater impact on the compositional variation of soil EHS than fertilization practice. Fertilization treatments including NPK (mineral N, P and K fertilizers) and NPKS (NPK fertilizers plus straw return) exhibited significant flattened DDR slopes as compared to CK (no fertilizers), which indicated fertilization (NPK and NPKS) decreased the variation of EHS chemical composition in paddy soils across geographic distance. A positive correlation was found between variations of soil bacterial community and EHS chemical composition, and fertilization (NPK and NPKS) enhanced their relationships. This work demonstrated that although the geographic location mainly dominated the spatial variation of the soil EHS chemical composition across geographic distance, the same long-term fertilization practice could gradually domesticate the paddy soils to display more similar EHS composition.",2019,186,10.1016/j.still.2018.10.014
"Jiao, S; Xu, YQ; Zhang, J; Lu, YH",Environmental filtering drives distinct continental atlases of soil archaea between dryland and wetland agricultural ecosystems,MICROBIOME,"BackgroundUnderstanding the spatial distributions and ecological diversity of soil archaeal communities in agricultural ecosystems is crucial for improvements in crop productivity. Here, we conducted a comprehensive, continental-scale survey of soil archaeal communities in adjacent pairs of maize (dryland) and rice (wetland) fields in eastern China.ResultsWe revealed the consequential roles of environmental filtering in driving archaeal community assembly for both maize and rice fields. Rice fields, abundant with Euryarchaeota, had higher archaeal diversity and steeper distance-decay slopes than maize fields dominated by Thaumarchaeota. Dominant soil archaea showed distinct continental atlases and niche differentiation between dryland and wetland habitats, where they were associated with soil pH and mean annual temperature, respectively. After identifying their environmental preferences, we grouped the dominant archaeal taxa into different ecological clusters and determined the unique co-occurrence patterns within each cluster. Using this empirical dataset, we built a continental atlas of soil archaeal communities to provide reliable estimates of their spatial distributions in agricultural ecosystems.ConclusionsEnvironmental filtering plays a crucial role in driving the distinct continental atlases of dominant soil archaeal communities between dryland and wetland, with contrasting strategies of archaeal-driven nutrient cycling within these two agricultural ecosystems. These findings improve our ability to predict how soil archaeal communities respond to environmental changes and to manage soil archaeal communities for provisioning of agricultural ecosystem services.",2019,7,10.1186/s40168-019-0630-9
"Monchamp, ME; Spaak, P; Pomati, F",Long Term Diversity and Distribution of Non-photosynthetic Cyanobacteria in Peri-Alpine Lakes,FRONTIERS IN MICROBIOLOGY,"The phylum Cyanobacteria comprises a non-photosynthetic lineage. The diversity and distribution of non-photosynthetic cyanobacteria (NCY) across aquatic environments are currently unknown, including their ecology. Here, we report about composition and phylogenetic diversity of two clades of NCY in ten lakes of the European peri-Alpine region, over the past similar to 100 years. Using 16S rDNA sequences obtained from dated sediment cores, we found almost equal proportion of taxa assigned to Melainabacteria and the deepest-branching group Sericytochromatia (ML635J-21) (63 total detected taxa). The topology of our reconstructed phylogenies reflected evolutionary relationships expected from previous work, that is, a clear separation between the deepest branching Sericytochromatia, the Melainabacteria, and the photosynthetic cyanobacteria clades. While different lakes harbored distinct NCY communities, the diversity of NCY assemblages within and between lakes (alpha and beta diversity) did not significantly change over the last century. This is in contrast with what was previously reported for photosynthetic cyanobacteria. Unchanged community phylogenetic similarity over geographic distance indicated no dispersal limitation of NCY at the regional scale. Our results solicit studies linking in-lake environmental factors to the composition of these microorganisms communities, whose assembly appeared not to have been influenced by large-scale anthropogenic environmental changes. This is the first attempt to study the diversity and distribution of NCY taxa across temperate lakes. It provides a first step towards understanding their distribution and ecological function in pelagic aquatic habitats, where these organisms seem to be prevalent.",2019,9,10.3389/fmicb.2018.03344
