AU	TI	SO	AB	PY	VL	DI
Hirsch, PR; Jhurreea, D; Williams, JK; Murray, PJ; Scott, T; Misselbrook, TH; Goulding, KWT; Clark, IM	Soil resilience and recovery: rapid community responses to management changes	PLANT AND SOIL	Background and aims Soil degradation is a major global problem; to investigate the potential for recovery of soil biota and associated key functions, soils were monitored during the early years of conversion between permanent grassland, arable cropping and bare fallow (maintained by regular tilling). Distinct differences in soil properties had become apparent 50 years after a previous conversion. Methods Subplots on previously permanent grassland, arable and bare fallow soil were converted to the two alternatives, generating 9 treatments. Soil properties (soil organic carbon, mesofauna, microbial community structure and activity) were measured. Results After 2 years, mesofauna and microbial abundance increased where plants were grown on previously bare fallow soils and declined where grassland was converted to bare fallow treatment. Overall prokaryote community composition remained more similar to the previous treatments of the converted plots than to the new treatments but there were significant changes in the relative abundance of some groups and functional genes. Four years after conversion, SOC in arable and bare fallow soils converted to grassland had increased significantly. Conclusions Conversion to permanent grassland effectively replenished C in previously degraded soil; the soil microbiome showed significant conversion-related changes; plant-driven recovery was quicker than C loss in the absence of plants.	2017	412	10.1007/s11104-016-3068-x
Westcott, SL; Schloss, PD	OptiClust, an Improved Method for Assigning Amplicon-Based Sequence Data to Operational Taxonomic Units	MSPHERE	Assignment of 16S rRNA gene sequences to operational taxonomic units (OTUs) is a computational bottleneck in the process of analyzing microbial communities. Although this has been an active area of research, it has been difficult to overcome the time and memory demands while improving the quality of the OTU assignments. Here, we developed a new OTU assignment algorithm that iteratively reassigns sequences to new OTUs to optimize the Matthews correlation coefficient (MCC), a measure of the quality of OTU assignments. To assess the new algorithm, OptiClust, we compared it to 10 other algorithms using 16S rRNA gene sequences from two simulated and four natural communities. Using the OptiClust algorithm, the MCC values averaged 15.2 and 16.5% higher than the OTUs generated when we used the average neighbor and distance-based greedy clustering with VSEARCH, respectively. Furthermore, on average, OptiClust was 94.6 times faster than the average neighbor algorithm and just as fast as distance-based greedy clustering with VSEARCH. An empirical analysis of the efficiency of the algorithms showed that the time and memory required to perform the algorithm scaled quadratically with the number of unique sequences in the data set. The significant improvement in the quality of the OTU assignments over previously existing methods will significantly enhance downstream analysis by limiting the splitting of similar sequences into separate OTUs and merging of dissimilar sequences into the same OTU. The development of the OptiClust algorithm represents a significant advance that is likely to have numerous other applications. IMPORTANCE The analysis of microbial communities from diverse environments using 16S rRNA gene sequencing has expanded our knowledge of the biogeography of microorganisms. An important step in this analysis is the assignment of sequences into taxonomic groups based on their similarity to sequences in a database or based on their similarity to each other, irrespective of a database. In this study, we present a new algorithm for the latter approach. The algorithm, OptiClust, seeks to optimize a metric of assignment quality by shuffling sequences between taxonomic groups. We found that OptiClust produces more robust assignments and does so in a rapid and memory-efficient manner. This advance will allow for a more robust analysis of microbial communities and the factors that shape them.	2017	2	10.1128/mSphereDirect.00073-17
Djurhuus, A; Boersch-Supan, PH; Mikalsen, SO; Rogers, AD	Microbe biogeography tracks water masses in a dynamic oceanic frontal system	ROYAL SOCIETY OPEN SCIENCE	Dispersal limitation, not just environmental selection, plays an important role in microbial biogeography. The distancedecay relationship is thought to be weak in habitats where dispersal is high, such as in the pelagic environment, where ocean currents facilitate microbial dispersal. Most studies of microbial community composition to date have observed little geographical heterogeneity on a regional scale (100 km). We present a study of microbial communities across a dynamic frontal zone in the southwest Indian Ocean and investigate the spatial structure of the microbes with respect to the different water masses separated by these fronts. We collected 153 samples of free-living microorganisms from five seamounts located along a gradient from subtropical to subantarctic waters and across three depth layers: (i) the sub-surface chlorophyll maximum (approx. 40 m), (ii) the bottom of the euphotic zone (approx. 200 m), and (iii) the benthic boundary layer (300-2000 m). Diversity and abundance of microbial operational taxonomic units (OTUs) were assessed by amplification and sequencing of the 16S rRNA gene on an Illumina MiSeq platform. Multivariate analyses showed thatmicrobial communitieswere structured more strongly by depth than by latitude, with similar phyla occurring within each depth stratum across seamounts. The deep layer was homogeneous across the entire survey area, corresponding to the spread of Antarctic intermediate water. However, within both the sub-surface layer and the intermediate depth stratum there was evidence for OTU turnover across fronts. The microbiome of these layers appears to be divided into three distinct biological regimes corresponding to the subantarctic surface water, the convergence zone and subtropical. We show that microbial biogeography across depth and latitudinal gradients is linked to the water masses the microbes persist in, resulting in regional patterns of microbial biogeography that correspond to the regional scale physical oceanography.	2017	4	10.1098/rsos.170033
Lester, PJ; Sebastien, A; Suarez, AV; Barbieri, RF; Gruber, MAM	Symbiotic bacterial communities in ants are modified by invasion pathway bottlenecks and alter host behavior	ECOLOGY	Biological invasions are a threat to global biodiversity and provide unique -opportunities to study ecological processes. Population bottlenecks are a common feature of biological invasions and the severity of these bottlenecks is likely to be compounded as an invasive species spreads from initial invasion sites to additional locations. Despite extensive work on the genetic consequences of bottlenecks, we know little about how they influence microbial communities of the invaders themselves. Due to serial bottlenecks, invasive species may lose microbial symbionts including pathogenic taxa (the enemy release hypothesis) and/or may accumulate natural enemies with increasing time after invasion (the pathogen accumulation and invasive decline hypothesis). We tested these alternate hypotheses by surveying bacterial communities of Argentine ants (Linepithema humile). We found evidence for serial symbiont bottlenecks: the bacterial community richness declined over the invasion pathway from Argentina to New Zealand. The abundance of some genera, such as Lactobacillus, also significantly declined over the invasion pathway. Argentine ants from populations in the United States shared the most genera with ants from their native range in Argentina, while New Zealand shared the least (120 vs. 57, respectively). Nine genera were present in all sites around the globe possibly indicating a core group of obligate microbes. In accordance with the pathogen accumulation and invasive decline hypothesis, Argentine ants acquired genera unique to each specific invaded country. The United States had the most unique genera, though even within New Zealand these ants acquired symbionts. In addition to our biogeographic sampling, we administered antibiotics to Argentine ants to determine if changes in the micro--symbiont community could influence behavior and survival in interspecific interactions. Treatment with the antibiotics spectinomycin and kanamycin only slightly increased Argentine ant interspecific aggression, but this increase significantly decreased survival in interspecific interactions. The survival of the native ant species also decreased when the symbiotic microbial community within Argentine ants was modified by antibiotics. Our work offers support for both the enemy release hypothesis and that invasive species accumulate novel microbial taxa within their invaded range. These changes appear likely to influence invader behavior and survival.	2017	98	10.1002/ecy.1714
Wu, JY; Anderson, BJ; Buckley, HL; Lewis, G; Lear, G	Aspect has a greater impact on alpine soil bacterial community structure than elevation	FEMS MICROBIOLOGY ECOLOGY	Gradients in environmental conditions, including climate factors and resource availability, occur along mountain inclines, providing a natural laboratory to explore their combined impacts on microbial distributions. Conflicting spatial patterns observed across elevation gradients in soil bacterial community structure suggest that they are driven by various interacting factors at different spatial scales. Here, we investigated the relative impacts of non-resource (e. g. soil temperature, pH) and resource conditions (e. g. soil carbon and nitrogen) on the biogeography of soil bacterial communities across broad (i. e. along a 1500 m mountain elevation gradient) and fine sampling scales (i. e. along sunny and shady aspects of a mountain ridge). Our analysis of 16S rRNA gene data confirmed that when sampling across distances of < 1000 m, bacterial community composition was more closely related to the aspect of a site than its elevation. However, despite large differences in climate and resource-availability factors across elevation-and aspect-related gradients, bacterial community composition and richness were most strongly correlated with soil pH. These findings highlight the need to incorporate knowledge of multiple factors, including site aspect and soil pH for the appropriate use of elevation gradients as a proxy to explore the impacts of climate change on microbial community composition.	2017	93	10.1093/femsec/fiw253
Samuelson, DR; Burnham, EL; Maffei, VJ; Vandivier, W; Blanchard, EE; Shellito, JE; Luo, M; Taylor, CM; Welsh, DA	Analysis of the respiratory tract microbial biogeography in alcohol use disorder populations	ALCOHOL		2017	59	
Gibbons, SM	Metapopulation theory provides new insight into microbial biogeography	ENVIRONMENTAL MICROBIOLOGY		2017	19	10.1111/1462-2920.13702
Hernando-Morales, V; Ameneiro, J; Teira, E	Water mass mixing shapes bacterial biogeography in a highly hydrodynamic region of the Southern Ocean	ENVIRONMENTAL MICROBIOLOGY	Even though compelling evidences indicate that marine microbes show biogeographic patterns, very little is known on the mechanisms driving those patterns in aquatic ecosystems. In the present study, bacterial community structure was examined in epipelagic waters of a highly hydrodynamic area of the Southern Ocean to gain insight into the role that biogeochemical factors and water mass mixing (a proxy of dispersal) have on microbial biogeography. Four water masses that converge and mix around the South Shetland Islands (northern tip of the Antarctic Peninsula) were investigated. Bacterioplankton communities were water-mass specific, and were best explained by dispersal rather than by biogeochemical factors, which is attributed to the relatively reduced environmental gradients found in these cold and nutrient rich waters. These results support the notionthat currents and water mixing may have a considerable effect in connecting and transforming different water bodies, and consequently, in shaping communities of microorganisms. Considering the multidimensional and dynamic nature of the ocean, analysis of water mass mixing is a more suitable approach to investigate the role of dispersal on the biogeography of planktonic microorganisms rather than geographical distance.	2017	19	10.1111/1462-2920.13538
Lindh, MV; Sjostedt, J; Ekstam, B; Casini, M; Lundin, D; Hugerth, LW; Hu, YOO; Andersson, AF; Andersson, A; Legrand, C; Pinhassi, J	Metapopulation theory identifies biogeographical patterns among core and satellite marine bacteria scaling from tens to thousands of kilometers	ENVIRONMENTAL MICROBIOLOGY	Metapopulation theory developed in terrestrial ecology provides applicable frameworks for interpreting the role of local and regional processes in shaping species distribution patterns. Yet, empirical testing of metapopulation models on microbial communities is essentially lacking. We determined regional bacterioplankton dynamics from monthly transect sampling in the Baltic Sea Proper using 16S rRNA gene sequencing. A strong positive trend was found between local relative abundance and occupancy of populations. Notably, the occupancy-frequency distributions were significantly bimodal with a satellite mode of rare endemic populations and a core mode of abundant cosmopolitan populations (e.g. Synechococcus, SAR11 and SAR86 clade members). Temporal changes in population distributions supported several theoretical frameworks. Still, bimodality was found among bacterioplankton communities across the entire Baltic Sea, and was also frequent in globally distributed datasets. Datasets spanning waters with widely different physicochemical characteristics or environmental gradients typically lacked significant bimodal patterns. When such datasets were divided into subsets with coherent environmental conditions, bimodal patterns emerged, highlighting the importance of positive feedbacks between local abundance and occupancy within specific biomes. Thus, metapopulation theory applied to microbial biogeography can provide novel insights into the mechanisms governing shifts in biodiversity resulting from natural or anthropogenically induced changes in the environment.	2017	19	10.1111/1462-2920.13650
Johnson, RM; Ramond, JB; Gunnigle, E; Seely, M; Cowan, DA	Namib Desert edaphic bacterial, fungal and archaeal communities assemble through deterministic processes but are influenced by different abiotic parameters	EXTREMOPHILES	The central Namib Desert is hyperarid, where limited plant growth ensures that biogeochemical processes are largely driven by microbial populations. Recent research has shown that niche partitioning is critically involved in the assembly of Namib Desert edaphic communities. However, these studies have mainly focussed on the Domain Bacteria. Using microbial community fingerprinting, we compared the assembly of the bacterial, fungal and archaeal populations of microbial communities across nine soil niches from four Namib Desert soil habitats (riverbed, dune, gravel plain and salt pan). Permutational multivariate analysis of variance indicated that the nine soil niches presented significantly different physicochemistries (R-2 = 0.8306, P <= 0.0001) and that bacterial, fungal and archaeal populations were soil niche specific (R-2 >= 0.64, P <= 0.001). However, the abiotic drivers of community structure were Domain-specific (P < 0.05), with P, clay and sand fraction, and -NH4 influencing bacterial, fungal and archaeal communities, respectively. Soil physicochemistry and soil niche explained over 50% of the variation in community structure, and communities displayed strong non-random patterns of co-occurrence. Taken together, these results demonstrate that in central Namib Desert soil microbial communities, assembly is principally driven by deterministic processes.	2017	21	10.1007/s00792-016-0911-1
Liao, JQ; Cao, XF; Wang, J; Zhao, L; Sun, JH; Jiang, DL; Huang, Y	Similar community assembly mechanisms underlie similar biogeography of rare and abundant bacteria in lakes on Yungui Plateau, China	LIMNOLOGY AND OCEANOGRAPHY	The revolution of molecular techniques in the field of microbial ecology not only allows an in-depth exploration of abundant bacteria, but also confirms the existence of rare biosphere. However, the mechanisms underlying the assembly process of abundant and rare bacteria in plateau lakes are still poorly understood. In the present study, distribution of abundant and rare bacteria in 21 lakes on Yungui Plateau, China and the relative importance of deterministic and neutral factors to their biogeographic patterns were examined. Results surprisingly showed that similar biogeographic patterns of rare and abundant taxa were generally shaped via similar assembly mechanisms. For both bacterial groups, deterministic process strongly influenced the distribution, while neutral process was not at play. In addition, they both exhibited a weak distance-decay relationship. Nevertheless, environmental drivers of rare and abundant taxa and their importance were not exactly the same. Water physicochemical property was the most dominant driver shaping the biogeographic pattern of rare taxa, followed by lake morphology and watershed land-use, while for abundant taxa, watershed land-use was the most dominant driver and lake morphology did not play a significant role. This study suggested that rare bacteria in high-altitude aquatic ecosystems might experience equally low extinction risk and respond to environmental changes in a similar manner to abundant ones, but their ecological niches and functions were not identical. To fully understand the assembly mechanism of bacterial community, it is necessary to differentiate the community by traits of taxa.	2017	62	10.1002/lno.10455
Strom, S; Bright, K; Fredrickson, K; Brahamsha, B	The Synechococcus cell surface protein SwmA increases vulnerability to predation by flagellates and ciliates	LIMNOLOGY AND OCEANOGRAPHY	The genus Synechococcus, a major contributor to ocean productivity, exhibits wide genetic variability and a distinct biogeography of genetic subgroups. Synechococcus sp. strain WH8102 is a motile Sargasso Sea isolate belonging to Clade III in subcluster 5.1. Non-flagellar motility in WH8102 depends upon two large cell surface proteins, SwmA and SwmB. In the marine plankton, Synechococcus can experience high rates of mortality from protist predators, suggesting strong selective pressure for the maintenance of anti-predation defenses. We used knockout mutants deficient in large cell surface proteins (SwmA- and SwmB-) to test the hypothesis that these proteins defend WH8102 against predation by ciliates and flagellates, important consumers of Synechococcus in aquatic ecosystems. Contrary to our hypothesis, we found that wild-type WH8102 were preyed upon at higher rates than SwmA- by ciliates and by two of three tested flagellate species. Thus the SwmA protein, constitutively produced by WH8102, made this strain more rather than less vulnerable to predation. SwmA proteins link to form the S layer, a cell coating known to promote adhesion in other microbial systems, suggesting the predation vulnerability arises from increased attachment between consumers and prey. Given the SwmA-related enhancement of predation rates, our findings suggest two possibilities for WH8102 and perhaps other Clade III Synechococcus: (1) factors other than protist predation select for production of the S layer; (2) ingestion actually increases fitness, by exposing digestion-resistant cells to beneficial conditions in the food vacuole.	2017	62	10.1002/lno.10460
Striluk, ML; Aho, K; Weber, CF	The effect of season and terrestrial biome on the abundance of bacteria with plant growth-promoting traits in the lower atmosphere	AEROBIOLOGIA	Recent studies indicate that airborne bacteria follow biogeographical distributions that are influenced by the underlying terrestrial biomes. Nonetheless, dynamics of bacterial fluxes between different terrestrial biomes and the atmosphere and their implications for terrestrial ecology are not well understood. This study examined how season and three different terrestrial biomes affect the abundance of culturable bacteria with three types of plant growth-promoting traits (PGPTs; phosphate-solubilization, siderophore-production, indoleacetic acid production) in the lower atmosphere. Air samples (180 L) were collected onto Petri dishes containing one of three different agar media for cultivating bacteria with the above-named PGPT in replicates of five above three distinct terrestrial biomes (aspen-forest, sagebrush-steppe, and suburban; Pocatello, ID, USA). Air was sampled once per week for three consecutive weeks during each of four seasons (autumn 2014 to summer 2015). Sequence libraries (16S rRNA gene) were also generated from air collected at each site during each sampling event. All three types of bacteria were present in the lower atmosphere above all terrestrial biomes during all seasons, but their abundance (P < 0.05) fluctuated with season, and the abundance of phosphate-solubilizers and siderophore-producers fluctuated with the interaction of biome and season (P < 0.05). Cultured bacteria with PGPTs represented 13 families; these families were also represented by 28.3-61.3 % of sequences in each of the 36-sequence libraries derived from air samples. Results of this first survey of airborne bacteria with PGPTs provide evidence that they may be ubiquitous in the lower atmosphere through which their transport to new habitats, particularly those in early successional stages, may impact ecosystem development.	2017	33	10.1007/s10453-016-9456-0
Zhang, SC; Cao, XC; Huang, H	Sampling Strategies for Three-Dimensional Spatial Community Structures in IBD Microbiota Research	FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY	Identifying intestinal microbiota is arguably an important task that is performed to determine the pathogenesis of inflammatory bowel diseases (IBD); thus, it is crucial to collect and analyze intestinally-associated microbiota. Analyzing a single niche to categorize individuals does not enable researchers to comprehensively study the spatial variations of the microbiota. Therefore, characterizing the spatial community structures of the inflammatory bowel disease microbiome is critical for advancing our understanding of the inflammatory landscape of IBD. However, at present there is no universally accepted consensus regarding the use of specific sampling strategies in different biogeographic locations. In this review, we discuss the spatial distribution when screening sample collections in IBD microbiota research. Here, we propose a novel model, a three-dimensional spatial community structure, which encompasses the x-, y-, and z-axis distributions; it can be used in some sampling sites, such as feces, colonoscopic biopsy, the mucus gel layer, and oral cavity. On the basis of this spatial model, this article also summarizes various sampling and processing strategies prior to and after DNA extraction and recommends guidelines for practical application in future research.	2017	7	10.3389/fcimb.2017.00051
Ferrera, I; Sarmento, H; Priscu, JC; Chiuchiolo, A; Gonzalez, JM; Grossart, HP	Diversity and Distribution of Freshwater Aerobic Anoxygenic Phototrophic Bacteria across a Wide Latitudinal Gradient	FRONTIERS IN MICROBIOLOGY	Aerobic anoxygenic phototrophs (AAPs) have been shown to exist in numerous marine and brackish environments where they are hypothesized to play important ecological roles. Despite their potential significance, the study of freshwater AAPs is in its infancy and limited to local investigations. Here, we explore the occurrence, diversity and distribution of AAPs in lakes covering a wide latitudinal gradient: Mongolian and German lakes located in temperate regions of Eurasia, tropical Great East African lakes, and polar permanently ice-covered Antarctic lakes. Our results show a widespread distribution of AAPs in lakes with contrasting environmental conditions and confirm that this group is composed of different members of the Alpha- and Betaproteobacteria. While latitude does not seem to strongly influence AAP abundance, clear patterns of community structure and composition along geographic regions were observed as indicated by a strong macro-geographical signal in the taxonomical composition of AAPs. Overall, our results suggest that the distribution patterns of freshwater AAPs are likely driven by a combination of small-scale environmental conditions (specific of each lake and region) and large-scale geographic factors (climatic regions across a latitudinal gradient).	2017	8	10.3389/fmicb.2017.00175
Song, Q; Zheng, YJ; Xue, Y; Sheng, WG; Zhao, MR	An evolutionary deep neural network for predicting morbidity of gastrointestinal infections by food contamination	NEUROCOMPUTING	A majority of gastrointestinal infectious diseases are caused by food contamination, and prediction of morbidity can be very useful for etiological factor controlling and medical resource utilization. However, an accurate prediction is often very difficult not only because there are various types of food and contaminants, but also because the relationship between the diseases and the contaminants is highly complex and probabilistic. In this study, we use the deep denoising autoencoder (DDAE) to model the effect of food contamination on gastrointestinal infections, and thus provide a valuable tool for morbidity prediction. For effectively training the model with high-dimensional input data, we propose an evolutionary learning algorithm based on ecogeography-based optimization (EBO) in order to avoid premature convergence. Experimental results show that our evolutionary deep learning model obtains a much higher prediction accuracy than the shallow artificial neural network (ANN) model and the DDAE with other learning algorithms on a real-world dataset.	2017	226	10.1016/j.neucom.2016.11.018
Lymperopoulou, DS; Dobbs, FC	Bacterial Diversity in Ships Ballast Water, Ballast-Water Exchange, and Implications for Ship-Mediated Dispersal of Microorganisms	ENVIRONMENTAL SCIENCE & TECHNOLOGY	Using next-generation DNA sequencing of the 16S rRNA gene, we analyzed the composition and diversity of bacterial assemblages in ballast water from tanks of 17 commercial ships arriving to Hampton Roads, Virginia (USA) following voyages in the North Atlantic Ocean. Amplicon sequencing analysis showed the heterogeneous assemblages were (1) dominated by Alpha- and Gammaproteobacteria, Bacteroidetes, and unclassified Bacteria; (2) temporally distinct (June vs August/September); and (3) highly fidelitous among replicate samples. Whether tanks were exchanged at sea or not, their bacterial assemblages differed from those of local, coastal water. Compositional data suggested at-sea exchange did not fully flush coastal Bacteria from all tanks; there were several instances of a genetic geographic signal. Quantitative PCR yielded no Escherichia coli and few instances of Vibrio species. Salinity, but not ballast-water age or temperature, contributed significantly to bacterial diversity. Whether anthropogenic mixing of marine Bacteria restructures their biogeography remains to be tested.	2017	51	10.1021/acs.est.6b03108
Marino, CM; Pawlik, JR; Lopez-Legentil, S; Erwin, PM	Latitudinal variation in the microbiome of the sponge Ircinia campana correlates with host haplotype but not anti-predatory chemical defense	MARINE ECOLOGY PROGRESS SERIES	Many marine sponges host diverse symbiotic microbial communities that have been implicated in the production of secondary metabolites. These metabolites may defend the host sponge from potential predators. Variability in symbiont communities across the range of the host sponge could alter levels of chemical defense. To investigate the relationship between symbiont composition and chemical defense, the microbiomes and palatability of tissue samples from Ircinia campana were characterized from 5 sites along a latitudinal gradient spanning temperate (South Atlantic Bight, SAB) and tropical (Caribbean) regions. Terminal restriction fragment length polymorphism analysis and Illumina sequencing of 16S ribosomal RNA genes revealed that I. campana from different locations contained significantly distinct microbiomes and exhibited a consistent relationship of lower symbiont similarity over greater geographic distance (i.e. distance-decay). However, crude organic extracts of all samples of I. campana were unpalatable to assay fish Thalassoma bifasciatum in laboratory assays, indicating no difference in chemical defense across locations. Distinct haplotypes of I. campana were detected in populations from the SAB and Caribbean, correlating with the observed patterns of latitudinal variation in microbial symbiont communities. Our findings indicate that I. campana is chemically defended from fish predators across the range of the species and that latitudinal variation occurs in the microbiome of I. campana, driven by a combination of host-specific factors and region-specific environmental filtering of symbiont communities.	2017	565	10.3354/meps12015
Li, Z; Lu, LH; Guo, JS; Yang, JX; Zhang, JC; He, B; Xu, LL	Responses of spatial-temporal dynamics of bacterioplankton community to large-scale reservoir operation: a case study in the Three Gorges Reservoir, China	SCIENTIFIC REPORTS	Large rivers are commonly regulated by damming, yet the effects of such disruption on bacterioplankton community structures have not been adequately studied. The aim of this study was to explore the biogeographical patterns present under dam regulation and to uncover the major drivers structuring bacterioplankton communities. Bacterioplankton assemblages in the Three Gorges Reservoir (TGR) were analyzed using Illumina Miseq sequencing by comparing seven sites located within the TGR before and after impoundment. This approach revealed ecological and spatial-temporal variations in bacterioplankton community composition along the longitudinal axis. The community was dynamic and dominated by Proteobacteria and Actinobacteria phyla, encompassing 39.26% and 37.14% of all sequences, respectively, followed by Bacteroidetes (8.67%) and Cyanobacteria (3.90%). The Shannon-Wiener index of the bacterioplankton community in the flood season (August) was generally higher than that in the impoundment season (November). Principal Component Analysis of the bacterioplankton community compositions showed separation between different seasons and sampling sites. Results of the relationship between bacterioplankton community compositions and environmental variables highlighted that ecological processes of element cycling and large dam disturbances are of prime importance in driving the assemblages of riverine bacterioplankton communities.	2017	7	10.1038/srep42469
Yang, SH; Zhang, YG; Cong, J; Wang, MM; Zhao, MX; Lu, H; Xie, CY; Yang, CY; Yuan, T; Li, DQ; Zhou, JZ; Gu, BH; Yang, YF	Variations of Soil Microbial Community Structures Beneath Broadleaved Forest Trees in Temperate and Subtropical Climate Zones	FRONTIERS IN MICROBIOLOGY	Global warming has shifted climate zones poleward or upward. However, understanding the responses and mechanism of microbial community structure and functions relevant to natural climate zone succession is challenged by the high complexity of microbial communities. Here, we examined soil microbial community in three broadleaved forests located in the Wulu Mountain (WLM, temperate climate), Funiu Mountain (FNM, at the border of temperate and subtropical climate zones), or Shennongjia Mountain (SNJ, subtropical climate). Although plant species richness decreased with latitudes, the microbial taxonomic alpha-diversity increased with latitudes, concomitant with increases in soil total and available nitrogen and phosphorus contents. Phylogenetic NRI (Net Relatedness Index) values increased from -0.718 in temperate zone (WLM) to 1.042 in subtropical zone (SNJ), showing a shift from over dispersion to clustering likely caused by environmental filtering such as low pH and nutrients. Similarly, taxonomy-based association networks of subtropical forest samples were larger and tighter, suggesting clustering. In contrast, functional alpha-diversity was similar among three forests, but functional gene networks of the FNM forest significantly (P < 0.050) differed from the others. A significant correlation (R = 0.616, P < 0.001) between taxonomic and functional beta-diversity was observed only in the FNM forest, suggesting low functional redundancy at the border of climate zones. Using a strategy of space-fortime substitution, we predict that poleward climate range shift will lead to decreased microbial taxonomic alpha-diversities in broadleaved forest.	2017	8	10.3389/fmicb.2017.00200
Washburne, AD; Silverman, JD; Leff, JW; Bennett, DJ; Darcy, JL; Mukherjee, S; Fierer, N; David, LA	Phylogenetic factorization of compositional data yields lineage-level associations in microbiome datasets	PEERJ	Marker gene sequencing of microbial communities has generated big datasets of microbial relative abundances varying across environmental conditions, sample sites and treatments. These data often come with putative phylogenies, providing unique opportunities to investigate how shared evolutionary history affects microbial abundance patterns. Here, we present a method to identify the phylogenetic factors driving patterns in microbial community composition. We use the method, phylofactorization, to re-analyze datasets from the human body and soil microbial communities, demonstrating how phylofactorization is a dimensionality-reducing tool, an ordination-visualization tool, and an inferential tool for identifying edges in the phylogeny along which putative functional ecological traits may have arisen.	2017	5	10.7717/peerj.2969
Volpi, M; Lomstein, BA; Sichert, A; Roy, H; Jorgensen, BB; Kjeldsen, KU	Identity, abundance and reactivation kinetics of thermophilic fermentative endospores in cold marine sediment and seawater	FRONTIERS IN MICROBIOLOGY	Cold marine sediments harbor endospores of fermentative and sulfate-reducing, thermophilic bacteria. These dormant populations of endospores are believed to accumulate in the seabed via passive dispersal by ocean currents followed by sedimentation from the water column. However, the magnitude of this process is poorly understood because the endospores present in seawater were so far not identified, and only the abundance of thermophilic sulfate-reducing endospores in the seabed has been quantified. We investigated the distribution of thermophilic fermentative endospores (TFEs) in water column and sediment of Aarhus Bay, Denmark, to test the role of suspended dispersal and determine the rate of endospore deposition and the endospore abundance in the sediment. We furthermore aimed to determine the time course of reactivation of the germinating TFEs. TFEs were induced to germinate and grow by incubating pasteurized sediment and water samples anaerobically at 50 degrees C. We observed a sudden release of the endospore component dipicolinic acid immediately upon incubation suggesting fast endospore reactivation in response to heating. Volatile fatty acids (VFAs) and H-2 began to accumulate exponentially after 3.5 h of incubation showing that reactivation was followed by a short phase of outgrowth before germinated cells began to divide. Thermophilic fermenters were mainly present in the sediment as endospores because the rate of VFA accumulation was identical in pasteurized and non-pasteurized samples. Germinating TFEs were identified taxonomically by reverse transcription, PCR amplification and sequencing of 16S rRNA. The water column and sediment shared the same phylotypes, thereby confirming the potential for seawater dispersal. The abundance of TFEs was estimated by most probable number enumeration, rates of VFA production, and released amounts of dipicolinic acid during germination. The surface sediment contained similar to 105-106 inducible TFEs cm(-3). TFEs thus outnumber thermophilic sulfate-reducing endospores by an order of magnitude. The abundance of cultivable TFEs decreased exponentially with sediment depth with a half-life of 350 years. We estimate that 6 X 109 anaerobic thermophilic endospores are deposited on the seafloor per m2 per year in Aarhus Bay, and that these thermophiles represent >10% of the total endospore community in the surface sediment.	2017	8	10.3389/fmicb.2017.00131
Djurhuus, A; Read, JF; Rogers, AD	The spatial distribution of particulate organic carbon and microorganisms on seamounts of the South West Indian Ridge	DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY	The ecology and biogeochemistry of oceanic seamounts is not very well understood and explored. Pelagic ecosystems above the summits and flanks of seamounts have been observed to show different biological or biogeochemical properties to off-seamount areas, such as enhanced chlorophyll concentrations, a phenomenon referred to as the seamount effect. In addition, seamount biogeography has been hypothesised to be similar to islands where community structure differences in multiple organisms have been shown to change between seamounts and across frontal systems. We used elemental analysis, to measure particulate organic carbon (POC), and flow cytometry, to estimate abundance of microorganisms from above four seamounts (Coral, Melville, Middle of What and Atlantis) along the Southwest Indian Ridge (SWIR) from latitude 32.6 degrees S to 41.3 degrees S, longitude 57.1 degrees E to 42.7 degrees E. Samples were collected from the surface to the bottom using a CTD fitted with optical sensors. POC was predicted from models created from in-situ transmission (optical) data (c(p)). The high resolution predicted POC in the euphotic zone showed a heterogeneous distribution both above individual and between seamounts. The shallow penetration of two of the seamounts displayed an effect on the POC concentration in the euphotic zone depleting the layer around the summit. The transmission data showed higher concentrations of particles towards the surface, caused by primary production, and near to the seabed, probably resulting from re-suspension of sediments. The POC concentrations and microbial abundance were positively correlated to c(p) and fluctuated with particle abundance, with microorganisms accounting for similar to 50% of the observed POC. Based on non-metric multidimensional scaling it is clear that the microbial clusters strongly indicate three separate biological regimes associated with northeastern, central and southwestern zones of the section of the SWIR that was sampled. This biological zonation is associated with physical oceanographic boundaries represented by the Subtropical and Subantarctic Fronts, forming three distinct biogeographical regions. (C) 2015 Elsevier Ltd. All rights reserved.	2017	136	10.1016/j.dsr2.2015.11.015
