AU,TI,SO,AB,PY,VL,DI
"Byers, JE; Schmidt, JP; Pappalardo, P; Haas, SE; Stephens, PR",What factors explain the geographical range of mammalian parasites?,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Free-living species vary substantially in the extent of their spatial distributions. However, distributions of parasitic species have not been comprehensively compared in this context. We investigated which factors most influence the geographical extent of mammal parasites. Using the Global Mammal Parasite Database we analysed 17 818 individual geospatial records on 1806 parasite species (encompassing viruses, bacteria, protozoa, arthropods and helminths) that infect 396 carnivore, ungulate and primate host species. As a measure of the geographical extent of each parasite species we quantified the number and area of world ecoregions occupied by each. To evaluate the importance of variables influencing the summed area of ecoregions occupied by a parasite species, we used Bayesian network analysis of a subset (n = 866) of the parasites in our database that had at least two host species and complete information on parasite traits. We found that parasites that covered more geographical area had a greater number of host species, higher average phylogenetic relatedness between host species and more sampling effort. Host and parasite taxonomic groups had weak and indirect effects on parasite ecoregion area; parasite transmission mode had virtually no effect. Mechanistically, a greater number of host species probably increases both the collective abundance and habitat breadth of hosts, providing more opportunities for a parasite to have an expansive range. Furthermore, even though mammals are one of the best-studied animal classes, the ecoregion area occupied by their parasites is strongly sensitive to sampling effort, implying mammal parasites are undersampled. Overall, our results support that parasite geographical extent is largely controlled by host characteristics, many of which are subsumed within host taxonomic identity.",2019,286,10.1098/rspb.2019.0673
"Li, J; Convertino, M",Optimal Microbiome Networks: Macroecology and Criticality,ENTROPY,"The human microbiome is an extremely complex ecosystem considering the number of bacterial species, their interactions, and its variability over space and time. Here, we untangle the complexity of the human microbiome for the Irritable Bowel Syndrome (IBS) that is the most prevalent functional gastrointestinal disorder in human populations. Based on a novel information theoretic network inference model, we detected potential species interaction networks that are functionally and structurally different for healthy and unhealthy individuals. Healthy networks are characterized by a neutral symmetrical pattern of species interactions and scale-free topology versus random unhealthy networks. We detected an inverse scaling relationship between species total outgoing information flow, meaningful of node interactivity, and relative species abundance (RSA). The top ten interacting species are also the least relatively abundant for the healthy microbiome and the most detrimental. These findings support the idea about the diminishing role of network hubs and how these should be defined considering the total outgoing information flow rather than the node degree. Macroecologically, the healthy microbiome is characterized by the highest Pareto total species diversity growth rate, the lowest species turnover, and the smallest variability of RSA for all species. This result challenges current views that posit a universal association between healthy states and the highest absolute species diversity in ecosystems. Additionally, we show how the transitory microbiome is unstable and microbiome criticality is not necessarily at the phase transition between healthy and unhealthy states. We stress the importance of considering portfolios of interacting pairs versus single node dynamics when characterizing the microbiome and of ranking these pairs in terms of their interactions (i.e., species collective behavior) that shape transition from healthy to unhealthy states. The macroecological characterization of the microbiome is useful for public health and disease diagnosis and etiognosis, while species-specific analyses can detect beneficial species leading to personalized design of pre- and probiotic treatments and microbiome engineering.",2019,21,10.3390/e21050506
"He, NP; Liu, CC; Piao, SL; Sack, L; Xu, L; Luo, YQ; He, JS; Han, XG; Zhou, GS; Zhou, XH; Lin, Y; Yu, Q; Liu, SR; Sun, W; Niu, SL; Li, SG; Zhang, JH; Yu, GR",Ecosystem Traits Linking Functional Traits to Macroecology,TRENDS IN ECOLOGY & EVOLUTION,"As the range of studies on macroecology and functional traits expands, integration of traits into higher-level approaches offers new opportunities to improve clarification of larger-scale patterns and their mechanisms and predictions using models. Here, we propose a framework for quantifying ecosystem traits and means to address the challenges of broadening the applicability of functional traits to macroecology. Ecosystem traits are traits or quantitative characteristics of organisms (plants, animals, and microbes) at the community level expressed as the intensity (or density) normalized per unit land area. Ecosystem traits can inter-relate and integrate data from field trait surveys, eddy-flux observation, remote sensing, and ecological models, and thereby provide new resolution of the responses and feedback at regional to global scale.",2019,34,10.1016/j.tree.2018.11.004
"Caruso, T; Schaefer, I; Monson, F; Keith, AM",Oribatid mites show how climate and latitudinal gradients in organic matter can drive large-scale biodiversity patterns of soil communities,JOURNAL OF BIOGEOGRAPHY,"Aim The factors determining spatial distributions and diversity of terrestrial invertebrates are typically investigated at small scales. Large-scale studies are lacking for soil animals, which control microbial communities and represent one of the most diverse yet poorly known animal assemblages. Here, we analyzed a major group (Oribatida) to test whether belowground macroecological patterns can be predicted by climatic variables, vegetation and large-scale variation in key soil properties. Location We modelled the multivariate distribution of more than 100 species using biodiversity data collected across Great Britain in the framework of the Countryside Survey (). Methods We analyzed species-level data from 582 samples collected across 162 hectads (10 x 10 km) covering the largest possible range of vegetation types, soil properties and climatic conditions within GB. We created the first large-scale maps of soil animal diversity metrics at the GB scale, including novel estimates of metrics of phylogenetic diversity (PD). Using structural equation modelling, we quantified the direct and indirect effects of location (latitude, longitude), plant community structure and abiotic factors such as precipitation on species composition, richness and PD. Results We found that variation in species composition follows a latitudinal gradient with diversity generally increasing northward. The latitudinal variation in species composition drives PD via changes in both species richness and phylogenetic distance between species. This gradient is mostly determined by latitudinal variation in precipitation and organic matter, which were very good predictors of species composition. Precipitation and organic matter were, however, relatively weak while statistically significant predictors of diversity metrics. Conclusions Past studies have emphasized the unpredictability of species distributions and variation in species composition in hyper diverse soil animal communities. However, past studies were conducted at small scales, where stochastic factors may weaken the signal of deterministic factors. Oribatid mites in our study show for the first time that the large scale latitudinal gradients in climate and organic matter predict not only variation in species composition but also taxonomic and PD of soil animal communities.",2019,46,10.1111/jbi.13501
"Saladin, B; Thuiller, W; Graham, CH; Lavergne, S; Maiorano, L; Salamin, N; Zimmermann, NE",Environment and evolutionary history shape phylogenetic turnover in European tetrapods,NATURE COMMUNICATIONS,"Phylogenetic turnover quantifies the evolutionary distance among species assemblages and is central to understanding the main drivers shaping biodiversity. It is affected both by geographic and environmental distance between sites. Therefore, analyzing phylogenetic turnover in environmental space requires removing the effect of geographic distance. Here, we apply a novel approach by deciphering phylogenetic turnover of European tetrapods in environmental space after removing geographic land distance effects. We demonstrate that phylogenetic turnover is strongly structured in environmental space, particularly in ectothermic tetrapods, and is well explained by macroecological characteristics such as niche size, species richness and relative phylogenetic diversity. In ectotherms, rather recent evolutionary processes were important in structuring phylogenetic turnover along environmental gradients. In contrast, early evolutionary processes had already shaped the current structure of phylogenetic turnover in endotherms. Our approach enables the disentangling of the idiosyncrasies of evolutionary processes such as the degree of niche conservatism and diversification rates in structuring biodiversity.",2019,10,10.1038/s41467-018-08232-4
"Early, R; Keith, SA",Geographically variable biotic interactions and implications for species ranges,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"The challenge Understanding how biotic interactions affect species geographical ranges, biodiversity patterns and ecological responses to environmental change is one of the most pressing challenges in macroecology. Extensive efforts are underway to detect signals of biotic interactions in macroecological data. However, efforts are limited by bias in the taxa and spatial scale for which occurrence data are available and by difficulty in ascribing causality to co-occurrence patterns. Moreover, we are not necessarily looking in the right places; analyses are largely ad hoc, depending on availability of data, rather than focusing on regions, taxa, ecosystems or interaction types where biotic interactions might affect species geographical ranges most strongly. Unpicking biotic interactions We suggest that macroecology would benefit from the recognition that abiotic conditions alter two key components of biotic interaction strength: frequency and intensity. We outline how and why variation in biotic interaction strength occurs, explore the implications for species geographical ranges and discuss the challenges inherent in quantifying these effects. In addition, we explore the role of behavioural flexibility in mediating biotic interactions potentially to mitigate impacts of environmental change. New data We argue that macroecology should take advantage of independent data on the strength of biotic interactions measured by other disciplines, in order to capture a far wider array of taxa, locations and interaction types than are typically studied in macroecology. Data on biotic interactions are readily available from community, disease, microbial and parasite ecology, evolution, palaeontology, invasion biology and agriculture, but most are yet to be exploited within macroecology. Integrating biotic interaction strength data into macroecology Harmonization of data across interdisciplinary sources, taxa and interaction types could be achieved by breaking down interactions into elements that contribute to frequency and intensity. This would allow quantitative biotic interaction data to be incorporated directly into models of species distributions and macroecological patterns.",2019,28,10.1111/geb.12861
"Shade, A; Dunn, RR; Blowes, SA; Keil, P; Bohannan, BJM; Herrmann, M; Kusel, K; Lennon, JT; Sanders, NJ; Storch, D; Chase, J","Macroecology to Unite All Life, Large and Small",TRENDS IN ECOLOGY & EVOLUTION,"Macroecology is the study of the mechanisms underlying general patterns of ecology across scales. Research in microbial ecology and macroecology have long been detached. Here, we argue that it is time to bridge the gap, as they share a common currency of species and individuals, and a common goal of understanding the causes and consequences of changes in biodiversity. Microbial ecology and macroecology will mutually benefit from a unified research agenda and shared datasets that span the entirety of the biodiversity of life and the geographic expanse of the Earth.",2018,33,10.1016/j.tree.2018.08.005
"Li, GQ; Gao, PK; Zhi, B; Fu, B; Gao, G; Chen, ZH; Gao, ML; Wu, MM; Ma, T",The relative abundance of alkane-degrading bacteria oscillated similarly to a sinusoidal curve in an artificial ecosystem model from oil-well products,ENVIRONMENTAL MICROBIOLOGY,"Microbial phylogenetic diversity and species interactions in natural ecosystems have been investigated extensively, but our knowledge about their ecological roles, community dynamics and succession patterns is far from complete. This knowledge is essential to understand the complicated interactions of microorganisms in natural ecosystems. Here, an artificial ecosystem model of microorganisms was constructed from oil-well products and cultivated in a chemostat to investigate the succession pattern of alkane-degrading bacteria, a functional population in oil reservoirs. Their abundance was quantified by an improved qPCR technique. Our results showed that the phylogenetic structure of this artificial ecosystem model is stable during most of the chemostat cultivation process, while the genotype structure of alkane-degrading bacteria containing alkB genes shifted and their relative abundance oscillated similarly to a sinusoidal curve, like the succession pattern of producers in the Lotka-Volterra model. These results suggest that some theoretical frameworks of macroecology may work well in microbial ecosystems and be an efficient tool to understand them.",2018,20,10.1111/1462-2920.14382
"Cozar, A; Morillo-Garcia, S; Ortega, MJ; Li, QP; Bartual, A",Macroecological patterns of the phytoplankton production of polyunsaturated aldehydes,SCIENTIFIC REPORTS,"The polyunsaturated aldehydes (PUAs) are bioactive metabolites commonly released by phytoplankton species. Based primarily on laboratory experiments, PUAs have been implicated in deleterious effects on herbivores and competing phytoplankton species or in the regulation of the rates of bacterial organic matter remineralization; however, the role of the PUAs at an ecosystem level is still under discussion. Using data of PUA production in natural phytoplankton assemblages over a wide range of conditions, we analyzed macroecological patterns aiming for a comprehensive environmental contextualization that will further our understanding of the control and ecologic role played by these compounds. PUA composition changed from the predominance of decadienal in oligotrophy, octadienal in eutrophy, and heptadienal at intermediate conditions. The production of PUAs per unit biomass also showed a strong relationship with the trophic status, sharply increasing towards oligotrophic conditions and with small-sized cells reaching the highest production rates. High ratios of dissolved inorganic nitrogen to dissolved inorganic phosphorus also promoted PUA production, albeit to a considerably lesser extent. Although the allelopathic use of PUAs to outcompete other phytoplankton or reduce herbivory may be key in some environments and interactions, the macroecological patterns found here, showing higher production towards the poorest waters and among the small species typically populating these environments, support and link at the large scale the hypotheses of the nutrient-derived stress as driver for the production of PUAs together with the use of these compounds as boosters for the nutrient remineralization.",2018,8,10.1038/s41598-018-29787-8
"Knight, TM; Ashman, TL; Bennett, JM; Burns, JH; Passonneau, S; Steets, JA","Reflections on, and visions for, the changing field of pollination ecology",ECOLOGY LETTERS,"Since the launch of Ecology Letters in 1998, the field of Pollination Ecology has changed considerably in its focus. In this review, we discuss the major discoveries across the past two decades. We quantitatively synthesise the frequency by which different concepts and topics appeared in the peer-reviewed literature, as well as the connections between these topics. We then look forward to identify pressing research frontiers and opportunities for additional integration in the future. We find that there has been a shift towards viewing plant-pollinator interactions as networks and towards understanding how global drivers influence the plants, pollinators and the ecosystem service of pollination. Future frontiers include moving towards a macroecological view of plant-pollinator interactions, understanding how ecological intensification and urbanisation will influence pollination, considering other interactions, such as plant-microbe-pollinator networks, and understanding the causes and consequences of extinctions. Pollination Ecology is poised to advance our basic understanding of the ecological and evolutionary factors that shape plant-animal interactions and to create applied knowledge that informs conservation decision making.",2018,21,10.1111/ele.13094
"Finotello, F; Mastrorilli, E; Di Camillo, B",Measuring the diversity of the human microbiota with targeted next-generation sequencing,BRIEFINGS IN BIOINFORMATICS,"The human microbiota is a complex ecological community of commensal, symbiotic and pathogenic microorganisms harboured by the human body. Next-generation sequencing (NGS) technologies, in particular targeted amplicon sequencing of the 16S ribosomal RNA gene (16S-seq), are enabling the identification and quantification of human-resident microorganisms at unprecedented resolution, providing novel insights into the role of the microbiota in health and disease. Once microbial abundances are quantified through NGS data analysis, diversity indices provide valuable mathematical tools to describe the ecological complexity of a single sample or to detect species differences between samples. However, diversity is not a determined physical quantity for which a consensus definition and unit of measure have been established, and several diversity indices are currently available. Furthermore, they were originally developed for macroecology and their robustness to the possible bias introduced by sequencing has not been characterized so far. To assist the reader with the selection and interpretation of diversity measures, we review a panel of broadly used indices, describing their mathematical formulations, purposes and properties, and characterize their behaviour and criticalities in dependence of the data features using simulated data as ground truth. In addition, we make available an R package, DiversitySeq, which implements in a unified framework the full panel of diversity indices and a simulator of 16S-seq data, and thus represents a valuable resource for the analysis of diversity from NGS count data and for the benchmarking of computational methods for 16S-seq.",2018,19,10.1093/bib/bbw119
"Wilcox, JJS; Hollocher, H",Unprecedented Symbiont Eukaryote Diversity Is Governed by Internal Trophic Webs in a Wild Non-Human Primate,PROTIST,"Research on host-associated microbiomes has highlighted major divisions between the role of eukaryotes in free-living and symbiont systems. These trends call into question the relevance of macroecological processes to host-associated systems and the relative importance of parasitism, commensalism, and mutualism as evolutionary patterns across the domains of life. However, it is unclear as to whether these apparent differences reflect biological realities or methodologies in community characterization: free-living eukaryotes tend to be characterized using metabarcoding whereas symbiont eukaryotes are typically characterized with microscopy. Here, we utilize an Illumina high-throughput metabarcoding approach to characterize the diversity and dynamics of eukaryotic symbiont communities in the feces of a wild non-human primate, Macaca fascicularis, revealing functionally and taxonomically diverse communities of eukaryotes hitherto unreported from any vertebrate. Importantly, community assembly was consistent with top-down and bottom-up trophic food web dynamics, high-lighting the applicability of macroecological principles to these communities. Ultimately, our findings highlight vertebrate-associated symbiont communities of the gut that are much more similar to free-living systems than previously realized. Additionally, our results support a role for symbiosis as a major recurrent life strategy among eukaryotes and highlight the potential for vertebrates to host vast reservoirs of unexplored eukaryotic diversity. (C) 2018 Elsevier GmbH. All rights reserved.",2018,169,10.1016/j.protis.2018.03.001
"Benito, X; Fritz, SC; Steinitz-Kannan, M; Tapia, PM; Kelly, MA; Lowell, TV",Geo-climatic factors drive diatom community distribution in tropical South American freshwaters,JOURNAL OF ECOLOGY,"1. Patterns that maintain and generate biodiversity of macro-organisms in the Neotropics are widely discussed in the scientific literature, yet the spatial ecology of micro-organisms is largely unknown. The unique character of the tropical Andes and adjacent Amazon lowlands generates a wide gradient of environmental conditions to advance our understanding of what drives community assembly and diversity processes. 2. We analysed the distribution patterns of benthic diatoms (unicellular siliceous algae) as a model group of microbial passive dispersers, including predictors that describe limnological and geo-climatic gradients for a total of 113 waterbodies (0-28 degrees S and 58-80 degrees W), including lakes and streams. Complementary multivariate statistical analyses were performed to correlate (1) community composition and (2) diatom species richness with environmental and spatial factors to infer niche-based and dispersal-based assembly processes, respectively. 3. Results showed that two gradients structured both diatom assemblages and waterbodies, namely climate and landscape configuration. Variance partitioning revealed that broadscale spatial variables (distance-based Morans Eigenvectors) outperformed the two environmental components (limnological and geo-climatic), suggesting dispersal-assembled communities. However, diatom assemblages were structured by geo-climatic (regional) factors in certain lakes in the northern and central Andes, although their effects were partially manifested via local variables after the geographical distances were factored out. In a similar way, climatic and topographic structuring homogenized lake and stream communities within ecoregions, as indicated by the strong overlap between the two community types and the weak correlation between biota and limnological variables. Notably, a significant increase in diatom species richness was related to increased water connectivity, interpreted to indicate that a decrease in the remoteness of the system increase species number. 4. Synthesis. We emphasize the strength of macroecological gradients (landscape configuration and climatic factors) in affecting both diatom diversity and community composition in the South American tropics. In this context, our results and the commonalities of ecoregion patterning with groups of macro-organisms (vegetation) suggest the need to integrate microbial ecology into a macroecology framework to unravel mechanisms behind diversity gradients.",2018,106,10.1111/1365-2745.12934
"Jacqueline, C; Abbate, JL; Sorci, G; Guegan, JF; Thomas, F; Roche, B",The macroecology of cancer incidences in humans is associated with large-scale assemblages of endemic infections,INFECTION GENETICS AND EVOLUTION,"It is now well supported that 20% of human cancers have an infectious causation (i.e., oncogenic agents). Accumulating evidence suggests that aside from this direct role, other infectious agents may also indirectly affect cancer epidemiology through interactions with the oncogenic agents within the wider infection community. Here, we address this hypothesis via analysis of large-scale global data to identify associations between human cancer incidence and assemblages of neglected infectious agents. We focus on a gradient of three widely-distributed cancers with an infectious cause: bladder (similar to 2% of recorded cancer cases are due to Shistosoma haematobium), liver (similar to 60% consecutive to Hepatitis B and C infection) and stomach (Helicobacter pylori is associated with similar to 70% of cases). We analyzed countries in tropical and temperate regions separately, and controlled for many confounding social and economic variables. First, we found that particular assemblages of bacteria are associated with bladder cancer incidences. Second, we observed a specific and robust association between helminths and liver cancer incidences in both biomes. Third, we show that certain assemblages of viruses may facilitate stomach cancer in tropical area, while others protect against its development in temperate countries. Finally, we discuss the implications of our results in terms of cancer prevention and highlight the necessity to consider neglected diseases, especially in tropics, to adapt public health strategies against infectious diseases and cancer.",2018,61,10.1016/j.meegid.2018.03.016
"Salguero-Gomez, R; Violle, C; Gimenez, O; Childs, D","Delivering the promises of trait-based approaches to the needs of demographic approaches, and vice versa",FUNCTIONAL ECOLOGY,"1. Few facets of biology vary more than functional traits and life-history traits. To explore this vast variation, functional ecologists and population ecologists have developed independent approaches that identify the mechanisms behind and consequences of trait variation. 2. Collaborative research between researchers using trait-based and demographic approaches remains scarce. We argue that this is a missed opportunity, as the strengths of both approaches could help boost the research agendas of functional ecology and population ecology. 3. This special feature, which spans three journals of the British Ecological Society due to its interdisciplinary nature, showcases state-of-the-art research applying trait-based and demographic approaches to examine relationships between organismal function, life history strategies and population performance across multiple kingdoms. Examples include the exploration of how functional trait x environment interactions affect vital rates and thus explain population trends and species occurrence; the coordination of seed traits and dispersal ability with the pace of life in plants; the incorporation of functional traits in dynamic energy budget models; or the discovery of linkages between microbial functional traits and the fast-slow continuum. 4. Despite their historical isolation, collaborative work between functional ecologists and population ecologists could unlock novel research pathways. We call for an integrative research agenda to evaluate which and when traits are functional, as well as their ability to describe and predict life history strategies and population dynamics. We highlight promising, complementary research avenues to overcome current limitations. These include a more explicit linkage of selection gradients in the context of functional trait-vital rate relationships, and the implementation of standardised protocols to track changes in traits and vital rates over time at the same location and individuals, thus allowing for the explicit incorporation of trade-offs in analyses of covariation of functional traits and life-history traits.",2018,32,10.1111/1365-2435.13148
"Polishchuk, LV","MS Ghilarovs Principle, or biomass equivalence rule, as one of conservation laws in ecology",ZHURNAL OBSHCHEI BIOLOGII,"It may seem surprising that in ecology as in physics there are conservation laws, though these laws are less accurate than in physics and hold only on average, that is, on large spatial scales (macroecology). One of such laws is a biomass equivalence rule, which was proposed by Sheldon and later confirmed by Tseitlin and others. According to the rule, in equal intervals of the logarithm of body size, spanning the range from bacteria to whales, the biomass of marine pelagic organisms remains approximately equal. However, as noted by Tseitlin long before Sheldon et al.s work, a similar regularity was discovered by M.S. Ghilarov for soil organisms. In his 1944 paper, M.S. Ghilarov unequivocally wrote: The biomass of soil organisms of different natural body-size groups is approximately of the same order of magnitude: the product of the number of organisms belonging to a given size group times their linear size cubed varies very little. Here, I show that M.S. Ghilarovs natural body-size groups, in the range from bacteria to myriapods and insects, occupy approximately equal size intervals on a logarithmic scale. It turns out that for both soil and pelagial, equal logarithmic intervals of body size contain approximately equal biomasses. The priority of the discovery of this rule belongs to M.S. Ghilarov. After Tseitlin, I propose to call it the M.S. Ghilarov principle. Furthermore, I suggest that the M.S. Ghilarov principle holds not only for soil and pelagic organisms but also for other organisms inhabiting sufficiently homogeneous and extended habitats.",2018,79,10.7868/S0044459618030028
"Park, AW; Farrell, MJ; Schmidt, JP; Huang, S; Dallas, TA; Pappalardo, P; Drake, JM; Stephens, PR; Poulin, R; Nunn, CL; Davies, TJ",Characterizing the phylogenetic specialism - generalism spectrum of mammal parasites,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"The distribution of parasites across mammalian hosts is complex and represents a differential ability or opportunity to infect different host species. Here, we take a macroecological approach to investigate factors influencing why some parasites show a tendency to infect species widely distributed in the host phylogeny (phylogenetic generalism) while others infect only closely related hosts. Using a database on over 1400 parasite species that have been documented to infect up to 69 terrestrial mammal host species, we characterize the phylogenetic generalism of parasites using standard effect sizes for three metrics: mean pairwise phylogenetic distance (PD), maximum PD and phylogenetic aggregation. We identify a trend towards phylogenetic specialism, though statistically host relatedness is most often equivalent to that expected from a random sample of host species. Bacteria and arthropod parasites are typically the most generalist, viruses and helminths exhibit intermediate generalism, and protozoa are on average the most specialist. While viruses and helminths have similar mean pairwise PD on average, the viruses exhibit higher variation as a group. Close-contact transmission is the transmission mode most associated with specialism. Most parasites exhibiting phylogenetic aggregation (associating with discrete groups of species dispersed across the host phylogeny) are helminths and viruses.",2018,285,10.1098/rspb.2017.2613
"Ramirez, KS; Knight, CG; de Hollander, M; Brearley, FQ; Constantinides, B; Cotton, A; Creer, S; Crowther, TW; Davison, J; Delgado-Baquerizo, M; Dorrepaal, E; Elliott, DR; Fox, G; Griffiths, RI; Hale, C; Hartman, K; Houlden, A; Jones, DL; Krab, EJ; Maestre, FT; McGuire, KL; Monteux, S; Orr, CH; van der Putten, WH; Roberts, IS; Robinson, DA; Rocca, JD; Rowntree, J; Schlaeppi, K; Shepherd, M; Singh, BK; Straathof, AL; Bhatnagar, JM; Thion, C; van der Heijden, MGA; de Vries, FT",Detecting macroecological patterns in bacterial communities across independent studies of global soils,NATURE MICROBIOLOGY,"The emergence of high-throughput DNA sequencing methods provides unprecedented opportunities to further unravel bacterial biodiversity and its worldwide role from human health to ecosystem functioning. However, despite the abundance of sequencing studies, combining data from multiple individual studies to address macroecological questions of bacterial diversity remains methodically challenging and plagued with biases. Here, using a machine-learning approach that accounts for differences among studies and complex interactions among taxa, we merge 30 independent bacterial data sets comprising 1,998 soil samples from 21 countries. Whereas previous meta-analysis efforts have focused on bacterial diversity measures or abundances of major taxa, we show that disparate amplicon sequence data can be combined at the taxonomy-based level to assess bacterial community structure. We find that rarer taxa are more important for structuring soil communities than abundant taxa, and that these rarer taxa are better predictors of community structure than environmental factors, which are often confounded across studies. We conclude that combining data from independent studies can be used to explore bacterial community dynamics, identify potential indicator taxa with an important role in structuring communities, and propose hypotheses on the factors that shape bacterial biogeography that have been overlooked in the past.",2018,3,10.1038/s41564-017-0062-x
"Graham, CH; Storch, D; Machac, A",Phylogenetic scale in ecology and evolution,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim: Many important patterns and processes vary across the phylogeny and depend on phylogenetic scale. Nonetheless, phylogenetic scale has never been formally conceptualized, and its potential remains largely unexplored. Here, we formalize the concept of phylogenetic scale, review how phylogenetic scale has been considered across multiple fields and provide practical guidelines for the use of phylogenetic scale to address a range of biological questions. Innovation: We summarize how phylogenetic scale has been treated in macroevolution, community ecology, biogeography and macroecology, illustrating how it can inform, and possibly resolve, some of the longstanding controversies in these fields. To promote the concept empirically, we define phylogenetic grain and extent, scale dependence, scaling and the domains of phylogenetic scale. We illustrate how existing phylogenetic data and statistical tools can be used to investigate the effects of scale on a variety of well-known patterns and processes, including diversification rates, community structure, niche conservatism or species-abundance distributions. Main conclusions: Explicit consideration of phylogenetic scale can provide new and more complete insight into many longstanding questions across multiple fields (macroevolution, community ecology, biogeography and macroecology). Building on the existing resources and isolated efforts across fields, future research centred on phylogenetic scale might enrich our understanding of the processes that together, but over different scales, shape the diversity of life.",2018,27,10.1111/geb.12686
"Free, A; McDonald, MA; Pagaling, E","Diversity-Function Relationships in Natural, Applied, and Engineered Microbial Ecosystems","ADVANCES IN APPLIED MICROBIOLOGY, VOL 105","The connection between ecosystem function and taxonomic diversity has been of interest and relevance to macroecologists for decades. After many years of lagging behind due to the difficulty of assigning both taxonomy and function to poorly distinguishable microscopic cells, microbial ecology now has access to a suite of powerful molecular tools which allow its practitioners to generate data relating to diversity and function of a microbial community on an unprecedented scale. Instead, the problem facing todays microbial ecologists is coupling the ease of generation of these datasets with the formulation and testing of workable hypotheses relating the diversity and function of environmental, host-associated, and engineered microbial communities. Here, we review the current state of knowledge regarding the links between taxonomic alpha-and beta-diversity and ecosystem function, comparing our knowledge in this area to that obtained by macroecologists who use more traditional techniques. We consider the methodologies that can be applied to study these properties and how successful they are at linking function to diversity, using examples from the study of model microbial ecosystems, methanogenic bioreactors (anaerobic digesters), and host-associated microbiota. Finally, we assess ways in which our newly acquired understanding might be used to manipulate diversity in ecosystems of interest in order to improve function for the benefit of us or the environment in general through the provision of ecosystem services.",2018,105,10.1016/bs.aambs.2018.07.002
"Soininen, J; Heino, J; Wang, JJ",A meta-analysis of nestedness and turnover components of beta diversity across organisms and ecosystems,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim: The number of studies investigating the nestedness and turnover components of beta diversity has increased substantially, but our general understanding of the drivers of turnover and nestedness remains elusive. Here, we examined the effects of species traits, spatial extent, latitude and ecosystem type on the nestedness and turnover components of beta diversity. Location: Global. Time period: 1968-2017. Major taxa studied: From bacteria to mammals. Methods: From the 99 studies that partition total beta diversity into its turnover and nestedness components, we assembled 269 and 259 data points for the pairwise and multiple site beta-diversity metrics, respectively. Our data covered a broad variation in species dispersal type, body size and trophic position. The data were from freshwater, marine and terrestrial realms, and encompassed geographical areas from the tropics to near polar regions. We used linear modelling as a meta-regression tool to analyse the data. Results: Pairwise turnover, multiple site turnover and total beta diversity all decreased significantly with latitude. In contrast, multiple site nestedness showed a positive relationship with latitude. Beta-diversity components did not generally differ among the realms. The turnover component and total beta diversity increased with spatial extent, whereas nestedness was scale invariant for pairwise metrics. Multiple site beta-diversity components did not vary with spatial extent. Surprisingly, passively dispersed organisms had lower turnover and total beta diversity than flying organisms. Body size showed a relatively weak relationship with beta diversity but had important interactions with trophic position, thus also affecting beta diversity via interactive effects. Producers had significantly higher average pairwise turnover and total beta diversity than carnivores. Main conclusions: The present results provide evidence that species turnover, being consistently the larger component of total beta diversity, and nestedness are related to the latitude of the study area and intrinsic organismal features. We showed that two beta-diversity components had generally opposing patterns with regard to latitude. We highlight that beta-diversity partition may give additional insights into the underlying causes of spatial variability in biotic communities compared with total beta diversity alone.",2018,27,10.1111/geb.12660
"Zhou, ZH; Wang, CK; Luo, YQ",Effects of forest degradation on microbial communities and soil carbon cycling: A global meta-analysis,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim: The aim was to explore how conversions of primary or secondary forests to plantations or agricultural systems influence soil microbial communities and soil carbon (C) cycling. Location: Global. Time period: 1993-2017. Major taxa studied: Soil microbes. Methods: A meta-analysis was conducted to examine effects of forest degradation on soil properties and microbial attributes related to microbial biomass, activity, community composition and diversity based on 408 cases from 119 studies in the world. Results: Forest degradation decreased the ratios of K-strategists to r-strategists (i.e., ratios of fungi to bacteria, Acidobacteria to Proteobacteria, Actinobacteria to Bacteroidetes and Acidobacteriaǋ択蛚狗ꮉ� to Proteobacteria֧⵺먢痫�). The response ratios (RRs) of the K-strategist to r-strategist ratios to forest degradation decreased and increased with increased RRs of soil pH and soil C to nitrogen ratio (C:N), respectively. Forest degradation increased the bacterial alpha-diversity indexes, of which the RRs increased and decreased as the RRs of soil pH and soil C: N increased, respectively. The overall RRs across all the forest degradation types ranked as microbial C (-40.4%)> soil C (-33.3%)> microbial respiration (-18.9%)> microbial C to soil C ratio (qMBC; -15.9%), leading to the RRs of microbial respiration rate per unit microbial C (qCO(2)) and soil C decomposition rate (respiration rate per unit soil C), on average, increasing by �.2 and �.0%, respectively. Variances of the RRs of qMBC and qCO(2) were significantly explained by the soil C, soil C: N and mean annual precipitation. Main conclusions: Forest degradation consistently shifted soil microbial community compositions from K-strategist dominated to r-strategist dominated, altered soil properties and stimulated microbial activity and soil C decomposition. These results are important for modelling the soil C cycling under projected global land-use changes and provide supportive evidence for applying the macroecology theory on ecosystem succession and disturbance in soil microbial ecology.",2018,27,10.1111/geb.12663
